OBJECTID,shortest_dist
83075,1119.45
83076,1127.7
83077,246.72
83078,1091.5
83079,1094.11
83080,1092.82
83081,1122.51
83082,1075.05
83083,1061.33
83084,1051.6
83085,1035.16
83086,768.1
83087,600.52
83088,594.69
83089,605.97
83090,899.08
83091,1029.38
83092,721.02
83093,607.52
83094,775.7
83095,950.22
83096,818.75
83097,843.27
83098,960.17
83099,916.82
83100,917.18
83101,951.2
83102,986.85
83103,964.73
83104,970.98
83105,703.69
83106,820.63
83107,449.78
83108,768.23
83109,768.17
83110,878.91
83111,696.23
83112,842.42
83113,837.88
83114,805.03
83115,828.32
83116,780.11
83117,782.13
83118,1274.72
83119,690.94
83120,757.07
83121,771.17
83122,754.53
83123,738.66
83124,923.69
83125,997.25
83126,912.4
83127,932.64
83128,971.36
83129,953.78
83130,866.62
83131,975.87
83132,882.64
83133,1049.71
83134,1134.66
83135,716.06
83136,881.62
83137,1703.86
83138,1667.25
83139,1703.4
83140,1703.49
83141,624.08
83142,591.29
83143,1083.86
83144,1027.29
83145,1170.99
83146,991.04
83147,852.08
83148,1008.1
83149,1085.29
83150,974.33
83151,927.14
83152,1118.28
83153,1054.97
83154,908.92
83155,1036.66
83156,847.11
83157,3569.15
83158,932.11
83159,615.51
83160,719.46
83161,1077.24
83162,1048.64
83163,498.86
83164,826.96
83165,638.48
83166,918.07
83167,294.17
83168,908.81
83169,1103.09
83170,664.94
83171,388.68
83172,1038.95
83173,1053.89
83174,1293.36
83175,1038.17
83176,883.23
83177,1147.39
83178,705.55
83179,686.99
83180,688.35
83181,706.54
83182,700.8
83183,686.92
83184,665.9
83185,686.88
83186,690.19
83187,687.2
83188,686.07
83189,651.95
83190,653.28
83191,640.67
83192,622.53
83193,711.43
83194,687.87
83195,644.07
83196,640.11
83197,622.56
83198,652.63
83199,746.11
83200,692.25
83201,661.42
83202,679.16
83203,622.25
83204,563.88
83205,574.95
83206,591.26
83207,639.0
83208,662.7
83209,657.71
83210,686.69
83211,620.23
83212,653.05
83213,583.26
83214,592.0
83215,564.27
83216,591.72
83217,638.93
83218,643.29
83219,585.85
83220,673.88
83221,599.12
83222,644.24
83223,700.28
83224,683.05
83225,602.3
83226,692.1
83227,716.78
83228,632.85
83229,635.7
83230,598.47
83231,643.03
83232,595.0
83233,673.96
83234,617.57
83235,660.99
83236,668.65
83237,620.73
83238,590.37
83239,715.15
83240,682.4
83241,667.61
83242,576.24
83243,714.71
83244,698.21
83245,592.21
83246,682.61
83247,618.3
83248,636.05
83249,590.64
83250,635.85
83251,626.2
83252,647.29
83253,664.54
83254,678.91
83255,609.13
83256,578.91
83257,714.88
83258,759.32
83259,726.54
83260,764.85
83261,765.46
83262,743.77
83263,740.29
83264,659.71
83265,767.36
83266,746.08
83267,721.51
83268,747.75
83269,767.94
83270,673.77
83271,765.58
83272,770.84
83273,716.99
83274,717.72
83275,768.25
83276,638.58
83277,637.29
83278,642.6
83279,739.74
83280,646.15
83281,769.91
83282,641.88
83283,763.61
83284,762.98
83285,762.02
83286,592.59
83287,714.72
83288,583.77
83289,744.98
83290,584.66
83291,765.09
83292,717.27
83293,642.92
83294,577.09
83295,582.07
83296,641.81
83297,643.22
83298,642.03
83299,715.23
83300,575.88
83301,645.36
83302,577.61
83303,721.56
83304,641.31
83305,725.76
83306,718.32
83307,716.43
83308,714.72
83309,717.09
83310,766.79
83311,614.94
83312,644.18
83313,749.73
83314,760.43
83315,754.55
83316,763.45
83317,747.78
83318,753.35
83319,739.1
83320,1172.56
83321,1094.98
83322,1247.71
83323,1058.04
83324,994.81
83325,688.7
83326,1165.06
83327,1189.12
83328,1086.77
83329,618.11
83330,1130.5
83331,1002.97
83332,662.03
83333,502.37
83334,1256.17
83335,1104.93
83336,1115.75
83337,1108.46
83338,1032.54
83339,1115.12
83340,1104.32
83341,1183.89
83342,1184.71
83343,1115.52
83344,1114.78
83345,1188.18
83346,1030.23
83347,1023.69
83348,1034.96
83349,1032.58
83350,1219.97
83351,1095.43
83352,1183.59
83353,641.4
83354,1110.82
83355,1189.35
83356,1107.84
83357,1135.87
83358,1155.13
83359,1028.49
83360,1230.35
83361,1112.52
83362,1041.75
83363,1098.62
83364,1104.09
83365,1096.24
83366,921.38
83367,1113.1
83368,1233.42
83369,1167.7
83370,1095.48
83371,1127.93
83372,621.98
83373,1027.55
83374,1000.87
83375,1111.93
83376,1037.04
83377,1114.22
83378,1097.84
83379,1137.62
83380,1114.08
83381,1123.8
83382,1114.9
83383,1127.0
83384,1112.71
83385,1111.22
83386,1105.52
83387,1105.47
83388,1102.36
83389,1134.0
83390,1102.88
83391,1107.52
83392,1102.53
83393,1105.93
83394,1117.62
83395,1102.22
83396,1094.92
83397,1137.89
83398,623.26
83399,1097.09
83400,1107.23
83401,1101.83
83402,1095.08
83403,1103.92
83404,1145.79
83405,1097.08
83406,1043.83
83407,1121.95
83408,1105.32
83409,1009.69
83410,1136.39
83411,1121.46
83412,1104.99
83413,1123.66
83414,1091.01
83415,1083.85
83416,1106.68
83417,645.73
83418,677.37
83419,1150.19
83420,1136.32
83421,1095.7
83422,1102.98
83423,1139.25
83424,640.08
83425,1097.61
83426,1112.22
83427,1103.58
83428,645.79
83429,1028.33
83430,1122.31
83431,1107.81
83432,644.93
83433,1011.69
83434,1137.44
83435,1101.08
83436,1007.64
83437,1006.22
83438,1173.16
83439,1104.87
83440,1037.08
83441,1100.58
83442,1052.16
83443,1144.64
83444,1048.81
83445,1020.44
83446,1062.02
83447,1255.66
83448,1039.79
83449,1018.4
83450,1010.58
83451,1018.61
83452,1023.47
83453,1026.58
83454,1177.96
83455,1128.95
83456,1178.68
83457,1020.19
83458,1179.41
83459,1007.8
83460,738.25
83461,1288.07
83462,1247.02
83463,1271.8
83464,1270.15
83465,591.84
83466,1273.14
83467,1317.05
83468,1291.31
83469,1254.97
83470,1304.22
83471,1285.22
83472,1291.92
83473,580.44
83474,1310.31
83475,1266.11
83476,1239.03
83477,1269.92
83478,1260.18
83479,1256.4
83480,1277.3
83481,1310.81
83482,1243.29
83483,1264.47
83484,1297.64
83485,1299.19
83486,1272.06
83487,1274.33
83488,1300.82
83489,1259.03
83490,1258.02
83491,1263.01
83492,1267.97
83493,1269.36
83494,1306.33
83495,1251.67
83496,1281.61
83497,1334.02
83498,1268.45
83499,720.59
83500,1309.2
83501,1286.06
83502,1249.26
83503,1254.36
83504,1290.46
83505,1309.12
83506,1240.75
83507,1313.37
83508,1247.97
83509,1338.64
83510,1304.41
83511,1270.44
83512,1278.08
83513,1281.77
83514,1327.71
83515,1307.12
83516,1264.73
83517,1266.19
83518,1319.35
83519,1315.76
83520,1278.58
83521,1332.06
83522,1274.36
83523,1267.29
83524,1274.34
83525,1284.34
83526,1297.01
83527,1278.19
83528,1299.85
83529,1273.72
83530,1308.7
83531,1268.36
83532,1311.44
83533,1334.39
83534,745.43
83535,1264.02
83536,1273.57
83537,1296.69
83538,1246.24
83539,1294.86
83540,1266.05
83541,1311.92
83542,1262.52
83543,1311.24
83544,1262.46
83545,1272.09
83546,1311.77
83547,1252.87
83548,1326.38
83549,1305.2
83550,1273.62
83551,1313.82
83552,1306.82
83553,1269.66
83554,1269.29
83555,1270.43
83556,1263.62
83557,1325.77
83558,1289.71
83559,1249.86
83560,1284.49
83561,1272.72
83562,1303.07
83563,1317.21
83564,1312.25
83565,1275.62
83566,1320.86
83567,1244.85
83568,1318.46
83569,1335.42
83570,1276.73
83571,1326.67
83572,1316.0
83573,1328.92
83574,1260.11
83575,1276.05
83576,1327.27
83577,1303.6
83578,1309.77
83579,1282.71
83580,1313.19
83581,1274.32
83582,1246.98
83583,1264.07
83584,1324.72
83585,1332.87
83586,1330.52
83587,1263.78
83588,1342.67
83589,1335.8
83590,1327.56
83591,1274.09
83592,1301.79
83593,1331.48
83594,1342.36
83595,1318.58
83596,1308.78
83597,1330.91
83598,1343.52
83599,1330.94
83600,682.4
83601,742.78
83602,742.78
83603,619.7
83604,713.77
83605,641.12
83606,630.45
83607,648.13
83608,644.31
83609,638.35
83610,730.66
83611,769.38
83612,642.34
83613,621.08
83614,726.15
83615,612.74
83616,695.26
83617,641.82
83618,762.45
83619,645.6
83620,763.44
83621,751.26
83622,747.26
83623,743.06
83624,747.6
83625,722.42
83626,767.33
83627,749.87
83628,759.3
83629,751.78
83630,746.68
83631,742.97
83632,743.22
83633,742.84
83634,728.46
83635,709.18
83636,702.04
83637,686.62
83638,589.56
83639,721.15
83640,710.79
83641,756.88
83642,652.03
83643,747.47
83644,595.05
83645,582.83
83646,599.63
83647,578.59
83648,671.06
83649,715.63
83650,640.87
83651,705.72
83652,614.66
83653,676.3
83654,602.46
83655,696.7
83656,741.17
83657,657.94
83658,746.63
83659,675.87
83660,720.96
83661,641.4
83662,670.2
83663,738.19
83664,746.8
83665,642.34
83666,632.7
83667,615.62
83668,646.44
83669,653.42
83670,711.16
83671,639.64
83672,685.06
83673,576.47
83674,640.27
83675,746.6
83676,640.68
83677,739.74
83678,702.96
83679,647.97
83680,598.46
83681,685.4
83682,980.81
83683,981.27
83684,752.72
83685,648.6
83686,634.8
83687,651.68
83688,668.67
83689,686.04
83690,596.68
83691,741.98
83692,656.61
83693,760.56
83694,727.88
83695,684.59
83696,649.64
83697,632.5
83698,988.86
83699,668.77
83700,634.88
83701,660.93
83702,763.8
83703,647.48
83704,697.24
83705,658.11
83706,615.17
83707,699.47
83708,629.82
83709,747.63
83710,641.1
83711,661.88
83712,660.94
83713,623.58
83714,620.86
83715,635.52
83716,646.89
83717,743.55
83718,645.55
83719,673.09
83720,585.73
83721,685.29
83722,756.4
83723,682.97
83724,753.91
83725,745.0
83726,681.39
83727,669.22
83728,659.34
83729,656.39
83730,683.12
83731,649.74
83732,706.27
83733,620.98
83734,598.07
83735,643.52
83736,633.58
83737,628.67
83738,671.23
83739,702.73
83740,640.42
83741,645.77
83742,636.72
83743,663.52
83744,666.23
83745,713.37
83746,752.86
83747,639.21
83748,670.37
83749,717.42
83750,642.89
83751,665.71
83752,693.41
83753,647.31
83754,673.62
83755,658.93
83756,645.49
83757,664.53
83758,671.9
83759,646.97
83760,663.81
83761,651.67
83762,760.94
83763,653.3
83764,621.94
83765,650.87
83766,756.86
83767,661.62
83768,688.49
83769,670.33
83770,606.2
83771,712.85
83772,684.33
83773,742.21
83774,746.72
83775,673.01
83776,675.38
83777,636.05
83778,684.52
83779,634.94
83780,664.71
83781,637.97
83782,758.19
83783,664.08
83784,678.69
83785,744.83
83786,724.95
83787,668.4
83788,638.6
83789,719.93
83790,715.71
83791,675.09
83792,735.52
83793,693.08
83794,727.0
83795,693.99
83796,639.15
83797,765.19
83798,658.03
83799,662.26
83800,662.98
83801,947.04
83802,624.5
83803,681.51
83804,987.32
83805,644.56
83806,689.41
83807,635.61
83808,720.55
83809,638.68
83810,645.36
83811,771.83
83812,982.88
83813,659.35
83814,650.17
83815,623.52
83816,638.72
83817,721.27
83818,723.79
83819,722.87
83820,668.33
83821,622.93
83822,624.99
83823,641.88
83824,984.76
83825,682.24
83826,762.99
83827,632.1
83828,645.14
83829,688.26
83830,639.08
83831,649.06
83832,624.71
83833,692.08
83834,990.35
83835,660.48
83836,624.39
83837,624.85
83838,987.56
83839,730.57
83840,653.54
83841,986.65
83842,662.95
83843,709.15
83844,686.85
83845,982.21
83846,718.23
83847,613.61
83848,991.07
83849,631.54
83850,670.62
83851,984.65
83852,626.66
83853,651.14
83854,737.21
83855,981.87
83856,627.67
83857,683.79
83858,641.92
83859,720.83
83860,739.75
83861,626.4
83862,985.15
83863,667.01
83864,665.55
83865,687.99
83866,631.0
83867,666.92
83868,987.95
83869,990.12
83870,653.95
83871,650.01
83872,990.8
83873,994.28
83874,996.82
83875,991.23
83876,738.68
83877,635.4
83878,725.85
83879,643.92
83880,992.87
83881,992.76
83882,718.77
83883,1437.53
83884,754.01
83885,1441.93
83886,645.84
83887,1422.36
83888,1415.69
83889,1423.8
83890,1420.86
83891,685.32
83892,967.19
83893,1433.23
83894,1424.19
83895,1421.5
83896,1419.25
83897,654.12
83898,1419.67
83899,655.22
83900,962.38
83901,961.9
83902,719.27
83903,676.82
83904,964.26
83905,719.88
83906,1442.89
83907,1414.78
83908,1444.89
83909,639.9
83910,1416.91
83911,661.47
83912,662.55
83913,703.79
83914,740.95
83915,716.31
83916,736.88
83917,680.02
83918,1420.23
83919,1439.61
83920,984.27
83921,989.96
83922,712.89
83923,641.64
83924,981.33
83925,1434.17
83926,642.9
83927,660.0
83928,1418.02
83929,1421.51
83930,1423.4
83931,757.01
83932,684.21
83933,667.16
83934,707.71
83935,752.17
83936,1417.23
83937,979.32
83938,754.01
83939,750.24
83940,667.76
83941,1422.42
83942,1422.54
83943,1417.69
83944,712.63
83945,1423.09
83946,1418.62
83947,986.97
83948,690.19
83949,718.83
83950,990.95
83951,975.42
83952,744.59
83953,988.25
83954,980.83
83955,971.05
83956,994.76
83957,760.16
83958,1419.04
83959,983.96
83960,722.42
83961,1416.58
83962,613.32
83963,670.06
83964,599.51
83965,672.08
83966,674.76
83967,667.6
83968,662.01
83969,679.07
83970,650.97
83971,619.79
83972,690.53
83973,669.43
83974,660.13
83975,668.44
83976,991.85
83977,655.91
83978,682.33
83979,666.18
83980,750.69
83981,743.45
83982,670.41
83983,706.65
83984,653.3
83985,695.65
83986,684.47
83987,1434.47
83988,701.96
83989,684.95
83990,352.4
83991,679.51
83992,692.11
83993,669.64
83994,645.74
83995,1434.15
83996,615.91
83997,722.15
83998,725.06
83999,670.51
84000,689.86
84001,727.9
84002,745.63
84003,679.46
84004,677.67
84005,1433.23
84006,724.86
84007,734.67
84008,726.58
84009,667.41
84010,641.65
84011,694.14
84012,645.64
84013,1434.44
84014,688.92
84015,657.51
84016,627.46
84017,693.65
84018,737.64
84019,736.77
84020,738.39
84021,677.49
84022,630.05
84023,694.68
84024,740.35
84025,711.82
84026,662.97
84027,710.77
84028,682.05
84029,744.57
84030,753.68
84031,694.84
84032,706.17
84033,694.77
84034,679.48
84035,736.37
84036,719.76
84037,704.61
84038,687.1
84039,723.28
84040,737.04
84041,698.65
84042,1003.62
84043,731.34
84044,718.65
84045,977.84
84046,977.12
84047,724.18
84048,744.73
84049,1430.46
84050,736.37
84051,739.97
84052,737.82
84053,743.18
84054,727.02
84055,1439.76
84056,722.0
84057,731.7
84058,1426.57
84059,654.43
84060,756.82
84061,1437.68
84062,766.75
84063,763.09
84064,1418.75
84065,717.92
84066,610.28
84067,765.56
84068,1419.19
84069,700.12
84070,1434.7
84071,989.69
84072,736.33
84073,727.9
84074,975.49
84075,712.26
84076,1412.57
84077,694.88
84078,705.64
84079,1410.63
84080,738.15
84081,681.95
84082,624.98
84083,728.1
84084,1407.02
84085,739.76
84086,696.69
84087,1410.62
84088,738.46
84089,1411.71
84090,602.21
84091,683.2
84092,1417.79
84093,714.69
84094,727.32
84095,1413.15
84096,618.52
84097,687.53
84098,1410.85
84099,724.69
84100,1422.63
84101,722.17
84102,735.43
84103,738.05
84104,728.15
84105,1416.5
84106,650.9
84107,726.39
84108,731.6
84109,1410.29
84110,725.55
84111,738.35
84112,737.44
84113,740.05
84114,750.88
84115,1424.2
84116,1420.91
84117,1416.17
84118,445.08
84119,972.06
84120,977.06
84121,982.48
84122,1422.7
84123,1415.86
84124,440.17
84125,664.04
84126,650.48
84127,350.02
84128,1421.36
84129,975.88
84130,970.71
84131,661.98
84132,666.6
84133,1419.07
84134,680.36
84135,1425.26
84136,675.09
84137,1417.11
84138,602.09
84139,647.99
84140,648.75
84141,653.42
84142,719.51
84143,713.66
84144,596.32
84145,715.49
84146,1443.02
84147,670.77
84148,701.09
84149,687.47
84150,656.19
84151,742.77
84152,719.8
84153,697.1
84154,1431.4
84155,668.02
84156,663.11
84157,623.58
84158,703.36
84159,677.01
84160,690.02
84161,701.41
84162,664.88
84163,662.67
84164,613.6
84165,756.67
84166,666.5
84167,696.27
84168,760.68
84169,675.1
84170,724.52
84171,653.53
84172,687.54
84173,739.38
84174,705.38
84175,725.72
84176,675.31
84177,668.64
84178,669.85
84179,1431.64
84180,690.15
84181,700.5
84182,740.61
84183,689.6
84184,615.11
84185,657.57
84186,661.38
84187,667.61
84188,1430.33
84189,665.14
84190,741.48
84191,635.03
84192,721.66
84193,668.2
84194,736.97
84195,762.42
84196,672.24
84197,691.53
84198,732.36
84199,661.82
84200,737.61
84201,678.86
84202,702.34
84203,630.89
84204,700.36
84205,627.26
84206,726.32
84207,676.42
84208,739.51
84209,344.24
84210,740.83
84211,647.49
84212,675.38
84213,763.16
84214,678.49
84215,734.81
84216,660.66
84217,698.28
84218,751.54
84219,664.72
84220,719.72
84221,1432.78
84222,677.35
84223,743.22
84224,668.35
84225,680.89
84226,736.74
84227,730.97
84228,773.6
84229,677.74
84230,628.48
84231,725.57
84232,662.39
84233,1431.96
84234,656.41
84235,1430.38
84236,674.8
84237,744.1
84238,667.49
84239,680.99
84240,690.09
84241,635.98
84242,642.84
84243,678.07
84244,661.39
84245,763.15
84246,662.82
84247,1421.21
84248,735.37
84249,742.92
84250,664.23
84251,734.62
84252,704.56
84253,669.04
84254,722.5
84255,741.28
84256,736.82
84257,691.13
84258,705.21
84259,700.02
84260,704.76
84261,691.94
84262,692.12
84263,727.97
84264,729.28
84265,629.94
84266,1426.45
84267,736.29
84268,742.54
84269,688.36
84270,697.71
84271,685.94
84272,418.09
84273,711.63
84274,641.12
84275,1426.69
84276,659.94
84277,728.84
84278,728.14
84279,750.31
84280,692.93
84281,634.21
84282,624.88
84283,730.41
84284,653.95
84285,621.37
84286,678.98
84287,741.34
84288,745.5
84289,662.04
84290,723.2
84291,1431.84
84292,730.86
84293,1425.48
84294,1433.08
84295,736.27
84296,1432.16
84297,741.17
84298,1422.81
84299,732.37
84300,728.31
84301,738.13
84302,676.52
84303,1090.12
84304,673.87
84305,719.42
84306,716.63
84307,757.71
84308,765.64
84309,673.85
84310,740.61
84311,757.49
84312,676.08
84313,640.97
84314,717.33
84315,660.88
84316,667.69
84317,662.93
84318,594.73
84319,710.8
84320,716.87
84321,730.61
84322,684.25
84323,684.73
84324,687.19
84325,683.39
84326,1004.28
84327,692.68
84328,996.54
84329,751.89
84330,978.81
84331,758.22
84332,721.23
84333,984.42
84334,983.9
84335,666.21
84336,750.01
84337,984.91
84338,741.75
84339,731.63
84340,661.06
84341,986.24
84342,659.84
84343,743.74
84344,727.11
84345,725.78
84346,737.58
84347,663.87
84348,762.18
84349,995.45
84350,724.1
84351,426.28
84352,770.7
84353,736.14
84354,662.82
84355,662.17
84356,775.72
84357,691.31
84358,668.76
84359,678.3
84360,606.57
84361,715.86
84362,690.63
84363,734.31
84364,693.14
84365,677.71
84366,1443.94
84367,685.96
84368,606.43
84369,768.14
84370,691.64
84371,717.09
84372,762.92
84373,767.74
84374,721.68
84375,744.44
84376,736.62
84377,734.13
84378,760.62
84379,742.18
84380,735.66
84381,736.87
84382,656.51
84383,648.03
84384,595.66
84385,602.33
84386,742.52
84387,652.82
84388,643.6
84389,672.64
84390,573.65
84391,677.26
84392,717.68
84393,610.5
84394,716.01
84395,583.83
84396,718.91
84397,450.5
84398,706.37
84399,694.83
84400,607.01
84401,445.61
84402,576.66
84403,620.05
84404,644.09
84405,609.73
84406,649.73
84407,657.08
84408,739.87
84409,638.11
84410,675.27
84411,757.23
84412,724.8
84413,723.78
84414,675.04
84415,656.04
84416,639.17
84417,692.01
84418,714.91
84419,613.14
84420,681.27
84421,628.74
84422,716.75
84423,737.8
84424,688.56
84425,661.55
84426,755.18
84427,688.91
84428,722.0
84429,654.28
84430,641.18
84431,700.77
84432,647.48
84433,619.69
84434,763.03
84435,732.67
84436,1438.48
84437,576.88
84438,669.68
84439,575.04
84440,734.83
84441,664.88
84442,666.94
84443,706.7
84444,702.83
84445,684.04
84446,661.04
84447,646.26
84448,731.06
84449,702.0
84450,620.98
84451,695.09
84452,630.16
84453,733.73
84454,646.99
84455,738.19
84456,341.28
84457,688.24
84458,649.43
84459,700.43
84460,668.18
84461,643.03
84462,664.15
84463,756.69
84464,641.91
84465,599.25
84466,730.18
84467,644.71
84468,633.35
84469,690.29
84470,653.98
84471,699.28
84472,741.98
84473,701.43
84474,669.41
84475,646.65
84476,703.97
84477,693.65
84478,654.94
84479,629.51
84480,653.3
84481,713.09
84482,708.21
84483,682.5
84484,670.76
84485,657.93
84486,730.4
84487,685.22
84488,671.89
84489,706.8
84490,699.65
84491,657.54
84492,671.57
84493,741.37
84494,689.85
84495,645.09
84496,712.53
84497,738.23
84498,655.41
84499,589.35
84500,644.45
84501,610.26
84502,679.23
84503,631.38
84504,710.25
84505,641.05
84506,668.38
84507,692.17
84508,687.71
84509,728.25
84510,704.16
84511,649.21
84512,631.16
84513,666.33
84514,688.71
84515,693.05
84516,712.48
84517,628.59
84518,717.98
84519,666.64
84520,705.19
84521,688.48
84522,636.45
84523,644.29
84524,624.5
84525,671.1
84526,640.13
84527,654.9
84528,430.15
84529,698.87
84530,616.68
84531,706.99
84532,726.1
84533,624.69
84534,584.27
84535,641.88
84536,662.42
84537,603.75
84538,647.03
84539,683.26
84540,706.1
84541,746.06
84542,429.16
84543,632.1
84544,677.06
84545,644.58
84546,713.34
84547,635.88
84548,623.34
84549,640.5
84550,690.15
84551,631.06
84552,623.52
84553,649.4
84554,638.72
84555,728.94
84556,666.15
84557,663.32
84558,709.56
84559,687.74
84560,676.84
84561,661.77
84562,633.76
84563,634.96
84564,716.14
84565,681.2
84566,680.56
84567,650.77
84568,649.43
84569,677.26
84570,657.25
84571,708.48
84572,634.98
84573,737.07
84574,650.24
84575,750.62
84576,661.19
84577,636.75
84578,735.26
84579,705.15
84580,634.73
84581,757.52
84582,685.75
84583,730.86
84584,711.85
84585,729.15
84586,726.36
84587,679.04
84588,671.79
84589,685.08
84590,737.91
84591,607.09
84592,684.66
84593,609.36
84594,660.04
84595,641.04
84596,686.93
84597,422.49
84598,772.49
84599,678.18
84600,693.04
84601,682.73
84602,614.54
84603,643.69
84604,690.65
84605,744.0
84606,686.13
84607,639.8
84608,628.16
84609,762.02
84610,726.12
84611,602.21
84612,732.85
84613,580.36
84614,726.15
84615,651.73
84616,688.03
84617,661.95
84618,1421.84
84619,760.66
84620,710.15
84621,618.52
84622,687.9
84623,616.4
84624,624.56
84625,630.66
84626,719.95
84627,621.0
84628,668.38
84629,716.8
84630,711.95
84631,621.37
84632,625.39
84633,697.95
84634,776.44
84635,695.21
84636,751.75
84637,725.61
84638,738.85
84639,736.11
84640,738.78
84641,731.43
84642,703.08
84643,713.77
84644,750.33
84645,729.13
84646,744.85
84647,700.61
84648,574.51
84649,650.15
84650,710.61
84651,712.16
84652,1445.52
84653,604.21
84654,733.28
84655,680.01
84656,712.94
84657,758.76
84658,775.78
84659,706.72
84660,676.45
84661,614.27
84662,663.46
84663,675.67
84664,614.3
84665,664.08
84666,722.49
84667,731.58
84668,634.55
84669,636.05
84670,675.93
84671,668.78
84672,713.02
84673,664.4
84674,767.07
84675,638.93
84676,687.19
84677,747.78
84678,733.48
84679,759.63
84680,672.77
84681,683.76
84682,734.61
84683,428.39
84684,766.74
84685,979.16
84686,686.34
84687,661.19
84688,703.1
84689,749.47
84690,694.06
84691,757.73
84692,767.52
84693,718.55
84694,745.47
84695,749.16
84696,761.69
84697,709.84
84698,608.84
84699,979.0
84700,736.02
84701,595.07
84702,700.58
84703,608.05
84704,727.5
84705,696.68
84706,751.08
84707,772.94
84708,689.25
84709,626.66
84710,718.0
84711,994.08
84712,712.21
84713,680.42
84714,728.18
84715,608.78
84716,750.5
84717,656.32
84718,723.94
84719,742.93
84720,702.83
84721,736.88
84722,774.08
84723,723.29
84724,768.75
84725,757.83
84726,772.7
84727,905.29
84728,597.59
84729,581.07
84730,757.0
84731,688.99
84732,673.58
84733,682.42
84734,999.45
84735,657.43
84736,726.2
84737,643.16
84738,677.42
84739,728.27
84740,738.7
84741,710.49
84742,732.16
84743,714.09
84744,730.51
84745,662.55
84746,748.51
84747,687.16
84748,674.62
84749,1207.69
84750,702.3
84751,691.81
84752,676.77
84753,699.1
84754,975.99
84755,718.33
84756,781.48
84757,683.44
84758,776.24
84759,632.38
84760,750.17
84761,727.7
84762,729.92
84763,708.04
84764,689.4
84765,701.48
84766,704.1
84767,714.34
84768,964.6
84769,667.41
84770,696.17
84771,966.61
84772,662.0
84773,719.67
84774,676.77
84775,677.37
84776,712.27
84777,728.78
84778,704.05
84779,703.96
84780,742.65
84781,738.54
84782,693.12
84783,740.79
84784,1121.32
84785,762.0
84786,710.42
84787,999.17
84788,1002.23
84789,710.72
84790,958.36
84791,737.01
84792,664.34
84793,965.05
84794,683.08
84795,761.66
84796,723.88
84797,974.53
84798,990.8
84799,707.79
84800,961.84
84801,989.88
84802,634.33
84803,979.91
84804,703.18
84805,748.94
84806,961.61
84807,1203.54
84808,980.09
84809,758.16
84810,717.9
84811,716.78
84812,666.92
84813,979.32
84814,735.09
84815,729.76
84816,1125.94
84817,730.34
84818,740.12
84819,988.09
84820,714.44
84821,680.08
84822,737.7
84823,703.86
84824,650.37
84825,755.76
84826,739.23
84827,738.68
84828,705.08
84829,755.29
84830,714.35
84831,757.92
84832,750.16
84833,746.62
84834,745.78
84835,748.85
84836,748.6
84837,746.81
84838,736.68
84839,669.16
84840,669.29
84841,767.36
84842,459.22
84843,736.29
84844,780.02
84845,764.73
84846,677.45
84847,713.5
84848,670.33
84849,645.68
84850,741.68
84851,432.85
84852,705.47
84853,748.86
84854,732.24
84855,724.7
84856,765.36
84857,427.02
84858,1123.67
84859,676.79
84860,702.86
84861,584.66
84862,758.52
84863,428.06
84864,752.41
84865,779.86
84866,686.25
84867,721.08
84868,735.86
84869,674.64
84870,711.54
84871,710.43
84872,764.86
84873,1135.63
84874,751.95
84875,761.91
84876,712.22
84877,686.67
84878,710.68
84879,730.07
84880,729.78
84881,693.54
84882,731.09
84883,742.67
84884,764.78
84885,747.4
84886,429.56
84887,584.32
84888,726.08
84889,1205.82
84890,719.89
84891,714.91
84892,1141.27
84893,720.07
84894,1137.81
84895,601.48
84896,1199.55
84897,677.14
84898,1193.41
84899,709.88
84900,631.5
84901,1135.99
84902,573.33
84903,626.47
84904,1123.27
84905,1137.55
84906,1126.85
84907,420.89
84908,1137.53
84909,1136.64
84910,1133.97
84911,1140.19
84912,1150.27
84913,720.6
84914,598.93
84915,428.69
84916,1132.18
84917,1139.97
84918,1119.6
84919,1130.97
84920,634.02
84921,670.79
84922,1134.65
84923,1123.37
84924,1130.52
84925,1134.38
84926,740.02
84927,1132.83
84928,738.8
84929,1133.31
84930,1191.72
84931,1135.63
84932,1135.27
84933,1144.84
84934,1135.18
84935,749.91
84936,1136.37
84937,1135.67
84938,1136.87
84939,460.4
84940,1134.46
84941,1138.41
84942,728.41
84943,1135.82
84944,1117.63
84945,1135.4
84946,1135.01
84947,1135.51
84948,1117.93
84949,1135.66
84950,1123.22
84951,1138.65
84952,1135.47
84953,732.03
84954,1138.16
84955,1142.18
84956,1122.05
84957,1118.38
84958,689.7
84959,639.05
84960,1211.28
84961,691.22
84962,758.92
84963,592.55
84964,737.68
84965,751.86
84966,759.41
84967,709.81
84968,739.37
84969,734.28
84970,678.67
84971,763.09
84972,734.96
84973,761.8
84974,1142.7
84975,719.93
84976,726.59
84977,757.33
84978,743.29
84979,699.15
84980,666.85
84981,671.77
84982,702.98
84983,669.3
84984,756.65
84985,748.82
84986,736.51
84987,697.4
84988,669.85
84989,691.49
84990,700.07
84991,1126.78
84992,719.96
84993,711.66
84994,760.3
84995,677.8
84996,678.68
84997,764.71
84998,1125.61
84999,753.81
85000,710.07
85001,718.36
85002,763.35
85003,747.32
85004,736.29
85005,683.01
85006,1138.77
85007,1141.46
85008,677.14
85009,723.38
